"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"27536","SPY","2000-05-01 02:00:00+02","146.5625","148.484375","145.84375","147.0625","92.87619018554688","7328300","Yahoo"
"27537","SPY","2000-05-02 02:00:00+02","145.5","147.125","144.125","144.125","91.0210189819336","9411900","Yahoo"
"27538","SPY","2000-05-03 02:00:00+02","144","144","139.78125","140.75","88.88959503173828","12630700","Yahoo"
"27539","SPY","2000-05-04 02:00:00+02","142","142.359375","140.75","141.8125","89.56056213378906","5963600","Yahoo"
"27540","SPY","2000-05-05 02:00:00+02","141.0625","144","140.9375","143.53125","90.64602661132812","7862400","Yahoo"
"27541","SPY","2000-05-08 02:00:00+02","142.75","143.375","141.84375","142.453125","89.96515655517578","5064100","Yahoo"
"27542","SPY","2000-05-09 02:00:00+02","143.0625","143.40625","140.265625","141.3125","89.24478149414062","5620300","Yahoo"
"27543","SPY","2000-05-10 02:00:00+02","140.5","140.96875","137.75","138.125","87.23175811767578","10293900","Yahoo"
"27544","SPY","2000-05-11 02:00:00+02","140.125","141.5","139.125","141.28125","89.22504425048828","7091100","Yahoo"
"27545","SPY","2000-05-12 02:00:00+02","141.8125","143.46875","141.625","142.8125","90.19208526611328","5960800","Yahoo"
"27546","SPY","2000-05-15 02:00:00+02","142.75","145.609375","142","145.28125","91.75127410888672","4441300","Yahoo"
"27547","SPY","2000-05-16 02:00:00+02","146.5625","147.71875","145.3125","146.6875","92.63931274414062","8192200","Yahoo"
"27548","SPY","2000-05-17 02:00:00+02","145.6875","146.1875","144.46875","145.15625","91.67230224609375","5907200","Yahoo"
"27549","SPY","2000-05-18 02:00:00+02","145.625","146.3125","143.375","143.375","90.54735565185547","4325600","Yahoo"
"27550","SPY","2000-05-19 02:00:00+02","142.5625","143.234375","140.40625","141.125","89.12640380859375","6518400","Yahoo"
"27551","SPY","2000-05-22 02:00:00+02","141.25","141.46875","137","140.0625","88.45537567138672","10839400","Yahoo"
"27552","SPY","2000-05-23 02:00:00+02","140.4375","140.8125","137.5625","138","87.15283203125","7979200","Yahoo"
"27553","SPY","2000-05-24 02:00:00+02","138","140.6875","136.5","140.25","88.57378387451172","11081500","Yahoo"
"27554","SPY","2000-05-25 02:00:00+02","140.6875","141.8125","137.71875","137.84375","87.05413055419922","8278900","Yahoo"
"27555","SPY","2000-05-26 02:00:00+02","138.8125","139.6875","137.328125","138","87.15283203125","4814000","Yahoo"
"27556","SPY","2000-05-30 02:00:00+02","140","142.9375","139.46875","142.5","89.99478149414062","5362700","Yahoo"
"27557","SPY","2000-05-31 02:00:00+02","142.5625","144","142.09375","142.8125","90.19208526611328","6056500","Yahoo"
"27558","SPY","2000-06-01 02:00:00+02","143.6875","145.4375","143","145.3125","91.77095031738281","8961600","Yahoo"
"27559","SPY","2000-06-02 02:00:00+02","148.9375","149.09375","147.484375","147.84375","93.36957550048828","8962200","Yahoo"
"27560","SPY","2000-06-05 02:00:00+02","147.46875","148.21875","146.875","147.125","92.91564178466797","6998100","Yahoo"
"27561","SPY","2000-06-06 02:00:00+02","146.625","147.78125","145.90625","146.46875","92.50117492675781","4858900","Yahoo"
"27562","SPY","2000-06-07 02:00:00+02","146.625","148","146","147.484375","93.142578125","4919500","Yahoo"
"27563","SPY","2000-06-08 02:00:00+02","147.5","147.75","146.0625","146.90625","92.77752685546875","5723100","Yahoo"
"27564","SPY","2000-06-09 02:00:00+02","147.5","147.96875","145.625","146.59375","92.58013153076172","3085300","Yahoo"
"27565","SPY","2000-06-12 02:00:00+02","146.96875","146.96875","144.875","144.875","91.4946060180664","3678900","Yahoo"
"27566","SPY","2000-06-13 02:00:00+02","144.8125","147.75","144.625","147.59375","93.21166229248047","6558700","Yahoo"
