"id","symbol","date","open","high","low","close","adj_close","volume","provider"
"49433","SXR8.DE","2025-01-02 01:00:00+01","605.6799926757812","611","604.8200073242188","610.760009765625","610.760009765625","92989","Yahoo"
"49434","SXR8.DE","2025-01-03 01:00:00+01","607.0800170898438","610.4199829101562","605.4000244140625","610.4199829101562","610.4199829101562","47886","Yahoo"
"49435","SXR8.DE","2025-01-06 01:00:00+01","611.0399780273438","614.5","608.4000244140625","613.6799926757812","613.6799926757812","51279","Yahoo"
"49436","SXR8.DE","2025-01-07 01:00:00+01","608.260009765625","612.239990234375","606.760009765625","607.5599975585938","607.5599975585938","67173","Yahoo"
"49437","SXR8.DE","2025-01-08 01:00:00+01","607.8400268554688","609.97998046875","605.6400146484375","608.3800048828125","608.3800048828125","58274","Yahoo"
"49438","SXR8.DE","2025-01-09 01:00:00+01","607.47998046875","608.9400024414062","606.47998046875","608.8800048828125","608.8800048828125","23568","Yahoo"
"49439","SXR8.DE","2025-01-10 01:00:00+01","608.1799926757812","609.52001953125","601.4400024414062","602.9199829101562","602.9199829101562","42980","Yahoo"
"49440","SXR8.DE","2025-01-13 01:00:00+01","602.52001953125","604.5800170898438","599.02001953125","602.5999755859375","602.5999755859375","49463","Yahoo"
"49441","SXR8.DE","2025-01-14 01:00:00+01","606.1599731445312","607.5800170898438","600.2000122070312","601.280029296875","601.280029296875","31702","Yahoo"
"49442","SXR8.DE","2025-01-15 01:00:00+01","601.260009765625","612.260009765625","601.1799926757812","611.780029296875","611.780029296875","45365","Yahoo"
"49443","SXR8.DE","2025-01-16 01:00:00+01","615.719970703125","616.0800170898438","611.9199829101562","612.7000122070312","612.7000122070312","28298","Yahoo"
"49444","SXR8.DE","2025-01-17 01:00:00+01","613.5599975585938","619.739990234375","612.9600219726562","618.6799926757812","618.6799926757812","49178","Yahoo"
"49445","SXR8.DE","2025-01-20 01:00:00+01","617.719970703125","618.1400146484375","612.6599731445312","614.5599975585938","614.5599975585938","120992","Yahoo"
"49446","SXR8.DE","2025-01-21 01:00:00+01","614.97998046875","618.4400024414062","613.760009765625","614.3800048828125","614.3800048828125","71623","Yahoo"
"49447","SXR8.DE","2025-01-22 01:00:00+01","618.3400268554688","621","616.4000244140625","620.9199829101562","620.9199829101562","197186","Yahoo"
"49448","SXR8.DE","2025-01-23 01:00:00+01","620.239990234375","622.9400024414062","618.8200073242188","621.280029296875","621.280029296875","119967","Yahoo"
"49449","SXR8.DE","2025-01-24 01:00:00+01","620.02001953125","620.4400024414062","616.760009765625","617.6400146484375","617.6400146484375","43251","Yahoo"
"49450","SXR8.DE","2025-01-27 01:00:00+01","608.9600219726562","609.1799926757812","597.6199951171875","604.9400024414062","604.9400024414062","171375","Yahoo"
"49451","SXR8.DE","2025-01-28 01:00:00+01","612.5800170898438","616.2999877929688","609.739990234375","614.0599975585938","614.0599975585938","63436","Yahoo"
"49452","SXR8.DE","2025-01-29 01:00:00+01","618.8599853515625","619.97998046875","615.280029296875","615.9199829101562","615.9199829101562","49679","Yahoo"
"49453","SXR8.DE","2025-01-30 01:00:00+01","617.719970703125","619.47998046875","613.3599853515625","615.5","615.5","62603","Yahoo"
"49454","SXR8.DE","2025-01-31 01:00:00+01","621.5","625.5999755859375","621.4199829101562","623.8200073242188","623.8200073242188","64623","Yahoo"
"49455","SXR8.DE","2025-02-03 01:00:00+01","616.8400268554688","618.6199951171875","612.9199829101562","617.8599853515625","617.8599853515625","150028","Yahoo"
"49456","SXR8.DE","2025-02-04 01:00:00+01","616.2999877929688","617.6199951171875","613.3400268554688","617.47998046875","617.47998046875","49877","Yahoo"
"49457","SXR8.DE","2025-02-05 01:00:00+01","612.9600219726562","614.6599731445312","611.0599975585938","614.6599731445312","614.6599731445312","56087","Yahoo"
"49458","SXR8.DE","2025-02-06 01:00:00+01","620.5399780273438","623.1199951171875","620.5399780273438","621.5800170898438","621.5800170898438","33678","Yahoo"
"49459","SXR8.DE","2025-02-07 01:00:00+01","621.219970703125","623.7000122070312","619","620.2000122070312","620.2000122070312","38234","Yahoo"
"49460","SXR8.DE","2025-02-10 01:00:00+01","622.1400146484375","624.9000244140625","621.2999877929688","624.0399780273438","624.0399780273438","32191","Yahoo"
"49461","SXR8.DE","2025-02-11 01:00:00+01","622.8599853515625","623.2999877929688","620.7000122070312","622.1599731445312","622.1599731445312","29065","Yahoo"
"49462","SXR8.DE","2025-02-12 01:00:00+01","621.0399780273438","622.1599731445312","616.0800170898438","617.4199829101562","617.4199829101562","47456","Yahoo"
"49463","SXR8.DE","2025-02-13 01:00:00+01","617.1400146484375","620.4400024414062","615.280029296875","619.5599975585938","619.5599975585938","26795","Yahoo"
"49464","SXR8.DE","2025-02-14 01:00:00+01","621","621.239990234375","617.739990234375","618.239990234375","618.239990234375","33008","Yahoo"
"49465","SXR8.DE","2025-02-17 01:00:00+01","620.3599853515625","621.5399780273438","619.8800048828125","620.6599731445312","620.6599731445312","252417","Yahoo"
"49466","SXR8.DE","2025-02-18 01:00:00+01","622.4400024414062","624.1799926757812","620.4199829101562","621.0599975585938","621.0599975585938","248484","Yahoo"
"49467","SXR8.DE","2025-02-19 01:00:00+01","623.219970703125","625.2999877929688","621.9600219726562","625.1199951171875","625.1199951171875","33035","Yahoo"
"49468","SXR8.DE","2025-02-20 01:00:00+01","623.6799926757812","624.6400146484375","617.3400268554688","618.1599731445312","618.1599731445312","56215","Yahoo"
"49469","SXR8.DE","2025-02-21 01:00:00+01","618.8800048828125","621.8400268554688","616.7999877929688","618.4199829101562","618.4199829101562","56768","Yahoo"
"49470","SXR8.DE","2025-02-24 01:00:00+01","611.5","613.780029296875","607","610.3599853515625","610.3599853515625","64751","Yahoo"
"49471","SXR8.DE","2025-02-25 01:00:00+01","606.780029296875","607.8400268554688","597.8400268554688","598.5599975585938","598.5599975585938","59591","Yahoo"
"49472","SXR8.DE","2025-02-26 01:00:00+01","604.9400024414062","608.5999755859375","603.9000244140625","606.6400146484375","606.6400146484375","42459","Yahoo"
"49473","SXR8.DE","2025-02-27 01:00:00+01","606.5999755859375","610.760009765625","603.280029296875","608.2999877929688","608.2999877929688","28828","Yahoo"
"49474","SXR8.DE","2025-02-28 01:00:00+01","600.1199951171875","602.9400024414062","596.5","601.1199951171875","601.1199951171875","56370","Yahoo"
"49475","SXR8.DE","2025-03-03 01:00:00+01","609.0599975585938","609.47998046875","599.8599853515625","601","601","77255","Yahoo"
"49476","SXR8.DE","2025-03-04 01:00:00+01","592.5599975585938","593.239990234375","578.719970703125","580.4199829101562","580.4199829101562","136938","Yahoo"
"49477","SXR8.DE","2025-03-05 01:00:00+01","579.1799926757812","579.4199829101562","566.8200073242188","567.3800048828125","567.3800048828125","93478","Yahoo"
"49478","SXR8.DE","2025-03-06 01:00:00+01","572.219970703125","572.760009765625","563.5800170898438","568.4600219726562","568.4600219726562","126033","Yahoo"
"49479","SXR8.DE","2025-03-07 01:00:00+01","564.6799926757812","566.1199951171875","556.5","556.9400024414062","556.9400024414062","88391","Yahoo"
"49480","SXR8.DE","2025-03-10 01:00:00+01","562.8800048828125","563.0999755859375","552.3200073242188","553.8800048828125","553.8800048828125","140976","Yahoo"
"49481","SXR8.DE","2025-03-11 01:00:00+01","549.02001953125","550.4000244140625","540.0599975585938","542.3400268554688","542.3400268554688","119847","Yahoo"
"49482","SXR8.DE","2025-03-12 01:00:00+01","544.9000244140625","552","540.2000122070312","547.1599731445312","547.1599731445312","92271","Yahoo"
"49483","SXR8.DE","2025-03-13 01:00:00+01","544.4600219726562","549.4199829101562","541.219970703125","542.52001953125","542.52001953125","39048","Yahoo"
"49484","SXR8.DE","2025-03-14 01:00:00+01","544.47998046875","550.5","542.280029296875","549","549","91607","Yahoo"
"49485","SXR8.DE","2025-03-17 01:00:00+01","547.8800048828125","552.9199829101562","546.9400024414062","549.719970703125","549.719970703125","51453","Yahoo"
"49486","SXR8.DE","2025-03-18 01:00:00+01","550.5","552.4400024414062","544.4000244140625","546.3200073242188","546.3200073242188","77167","Yahoo"
"49487","SXR8.DE","2025-03-19 01:00:00+01","547.260009765625","553.9400024414062","547.0999755859375","552.9199829101562","552.9199829101562","35341","Yahoo"
"49488","SXR8.DE","2025-03-20 01:00:00+01","556.7999877929688","561.1400146484375","552","556.2000122070312","556.2000122070312","60248","Yahoo"
"49489","SXR8.DE","2025-03-21 01:00:00+01","554.8200073242188","555.4199829101562","549.9600219726562","554.52001953125","554.52001953125","55966","Yahoo"
"49490","SXR8.DE","2025-03-24 01:00:00+01","560.9600219726562","567.719970703125","560.5399780273438","567.1400146484375","567.1400146484375","60891","Yahoo"
"49491","SXR8.DE","2025-03-25 01:00:00+01","567.5599975585938","568.8599853515625","566.2000122070312","567.3400268554688","567.3400268554688","42584","Yahoo"
"49492","SXR8.DE","2025-03-26 01:00:00+01","569","570.760009765625","564.2000122070312","565","565","39847","Yahoo"
"49493","SXR8.DE","2025-03-27 01:00:00+01","563.739990234375","565","558.9600219726562","562.280029296875","562.280029296875","32412","Yahoo"
"49494","SXR8.DE","2025-03-28 01:00:00+01","558.97998046875","561.8400268554688","548.5800170898438","549.0399780273438","549.0399780273438","41597","Yahoo"
"49495","SXR8.DE","2025-03-31 02:00:00+02","543.1400146484375","547.02001953125","539.8800048828125","547.02001953125","547.02001953125","64711","Yahoo"
"49496","SXR8.DE","2025-04-01 02:00:00+02","552.1599731445312","554.9600219726562","546.8200073242188","553.8200073242188","553.8200073242188","56113","Yahoo"
"49497","SXR8.DE","2025-04-02 02:00:00+02","554.02001953125","554.5","547.219970703125","553.6599731445312","553.6599731445312","39238","Yahoo"
"49498","SXR8.DE","2025-04-03 02:00:00+02","531.9000244140625","535","518.2999877929688","523.2999877929688","523.2999877929688","117521","Yahoo"
"49499","SXR8.DE","2025-04-04 02:00:00+02","516.6799926757812","519.4000244140625","496.1099853515625","501.0799865722656","501.0799865722656","185003","Yahoo"
"49500","SXR8.DE","2025-04-07 02:00:00+02","467.7099914550781","509.8599853515625","465","487.44000244140625","487.44000244140625","349547","Yahoo"
"49501","SXR8.DE","2025-04-08 02:00:00+02","497.3699951171875","513.9000244140625","497.2099914550781","505","505","137741","Yahoo"
